,lemma
8226,eric blair
8227,george orwell
8228,orwell
8229,baroness emmusca orczy
8230,orczy
8231,michael ondaatje
8232,ondaatje
8233,philip michael ondaatje
8234,john henry o'hara
8235,o'hara
8236,liam o'flaherty
8237,o'flaherty
8238,flannery o'connor
8239,mary flannery o'connor
8240,o'connor
8241,edna o'brien
8242,o'brien
8243,joyce carol oates
8244,oates
8245,harold nicolson
8246,nicolson
8247,sir harold george nicolson
8248,nash
8249,ogden nash
8250,nabokov
8251,vladimir nabokov
8252,vladimir vladimirovich nabokov
8253,h. h. munro
8254,hector hugh munro
8255,munro
8256,saki
8257,chloe anthony wofford
8258,morrison
8259,toni morrison
8260,James Douglas Morrison
8261,Jim Morrison
8262,michel eyquem montaigne
8263,michel montaigne
8264,montaigne
8265,jessica lucy mitford
8266,jessica mitford
8267,mitford
8268,nancy freeman mitford
8269,nancy mitford
8270,margaret mitchell
8271,margaret munnerlyn mitchell
8272,mitchell
8273,William Mitchell
8274,Billy Mitchell
8275,Maria Mitchell
8276,John Mitchell
8277,Arthur Mitchell
8278,R. J. Mitchell
8279,Reginald Joseph Mitchell
8280,a. a. milne
8281,alan alexander milne
8282,milne
8283,james albert michener
8284,james michener
8285,michener
8286,herman melville
8287,melville
8288,carson mccullers
8289,carson smith mccullers
8290,mccullers
8291,mary mccarthy
8292,mary therese mccarthy
8293,mccarthy
8294,Joseph McCarthy
8295,Joseph Raymond McCarthy
8296,andre maurois
8297,emile herzog
8298,maurois
8299,francois charles mauriac
8300,francois mauriac
8301,mauriac
8302,guy de maupassant
8303,henri rene albert guy de maupassant
8304,maupassant
8305,maugham
8306,somerset maugham
8307,w. somerset maugham
8308,william somerset maugham
8309,a. e. w. mason
8310,alfred edward woodley mason
8311,mason
8312,james mason
8313,james neville mason
8314,john marquand
8315,john philip marquand
8316,marquand
8317,katakutan sa mga gagamba
8318,katakutan sa mga kompyuter o teknolohiya
8319,katakutan sa mga babae
8320,katakutan sa mga bading
8321,katakutan sa mga Muslim
8322,katakutan sa mga ahas
8323,katakutan sa mga dumi
8324,katakutan sa ilaw o liwanag
8325,katakutan sa apoy
8326,katakutan sa pagpasok sa eskuwelahan
8327,simpleng takot
8328,katakutan sa publiko
8329,katakutan sa numerong 13
8330,gulf of st. lawrence
8331,lake st. clair
8332,potage st. germain
8333,sabaw na green-pea
8334,ruth st. denis
8335,st. denis
8336,Ruth Saint Denis
8337,Saint Denis
8338,st. ambrose
8339,st. andrew
8340,Andrew
8341,st. andrew's cross
8342,st. anselm
8343,Anselm
8344,Saint Anselm
8345,st. anthony's cross
8346,st. athanasius
8347,Athanasius
8348,Saint Athanasius
8349,st. augustine
8350,Augustine
8351,Saint Augustine
8352,st. baeda
8353,Bede
8354,Saint Bede
8355,Baeda
8356,Saint Baeda
8357,st. barbara's herb
8358,st. basil
8359,Basil
8360,Saint Basil
8361,st. benedict
8362,Benedict
8363,Santo Benedict
8364,st. boniface
8365,Boniface
8366,Santo Boniface
8367,st. bride
8368,Bridget
8369,Santo Bridge
8370,Bride
8371,Santo Bride
8372,st. bruno
8373,Bruno
8374,Santo Bruno
8375,st. christopher
8376,st. christopher-nevis
8377,st. cloud
8378,st. crispin
8379,st. cyril
8380,st. dabeoc's heath
8381,st. david
8382,st. dominic
8383,Dominic
8384,Santo Dominic
8385,st. edward the confessor
8386,Edward ang Kompesor; Santo Edward ang Kompesor
8387,st. edward the martyr
8388,Edward ang martir; Santo Edward ang martir
8389,st. elmo's fire
8390,st. eustatius
8391,st. francis of assisi
8392,st. george
8393,st. george's
8394,st. gregory i
8395,Gregory
8396,Gregory I
8397,Santo Gregory
8398,st. gregory of nazianzen
8399,Gregory Nazianzen
8400,Santo Gregory ng Nazianzen
8401,st. ignatius
8402,Ignatius; Santo Ignatius
8403,st. ignatius of loyola
8404,Loyola; Santo Ignatius ng Loyola
8405,st. irenaeus
8406,Irenaeus; Santo Irenaeus
8407,st. jerome
8408,st. john chrysostom
8409,st. john the apostle
8410,John
8411,Santo John
8412,st. john the baptist
8413,st. john's
8414,st. joseph
8415,st. jude
8416,Jude
8417,Santo Jude
8418,Judas
8419,st. lawrence seaway
8420,st. leo i
8421,leo i
8422,leo the great
8423,st. louis
8424,st. lucia
8425,st. luke
8426,Luke
8427,st. maarten
8428,st. mark
8429,st. mary magdalen
8430,st. mary of bethlehem
8431,st. matthew
8432,Matthew
8433,st. nicholas
8434,st. nick
8435,st. olaf
8436,st. patrick
8437,Paul
8438,st. peter
8439,st. peter's wreath
8440,st. petersburg
8441,st. polycarp
8442,st. simon
8443,Simon Zelotes
8444,Simon the Zealot
8445,Simon the Canaanite
8446,st. thomas
8447,st. thomas a becket
8448,st. thomas and principe
8449,st. vincent
8450,st. vincent and the grenadines
8451,st. vitus
8452,st. vitus dance
8453,Hodgkins
8454,Thomas Hodkins
8455,Hobbes
8456,Thomas Hobbes
8457,Hastings
8458,Thomas Hastings
8459,Thomas_Hastings
8460,Gresham
8461,Sir Thomas Gresham
8462,Chippendale
8463,Thomas Chippendale
8464,Carlyle
8465,Thomas Carlyle
8466,Bradley
8467,Thomas Bradley
8468,Tom Bradley
8469,Omar Bradley
8470,Omar Nelson Bradley
8471,Bowdler
8472,Thomas Bowdler
8473,Becket
8474,Thomas a Becket
8475,Saint Thomas a Becket
8476,Bayes
8477,Thomas Bayes
8478,Aquinas
8479,Thomas Aquinas
8480,Tzara
8481,Tristan Tzara
8482,Samuel Rosenstock
8483,Uhland
8484,Johann Ludwig Uhland
8485,Villon
8486,Francois Villon
8487,Virgil
8488,Vergil
8489,Publius Vergilius Maro
8490,Voznesenski
8491,Andrei Voznesenski
8492,Watts
8493,Isaac Watts
8494,Wheatley
8495,Phillis Wheatley
8496,Whitman
8497,Walt Whitman
8498,Marcus Whitman
8499,Whittier
8500,John Greenleaf Whittier
8501,Wordsworth
8502,William Wordsworth
8503,Wylie
8504,Elinor Morton Hoyt Wylie
8505,Wynette
8506,Sir Bernard Williams
8507,Bernard Arthur Owen Williams
8508,William Carlos Williams
8509,Roger Williams
8510,Waters
8511,Ethel Waters
8512,Vaughan
8513,Sarah Vaughan
8514,Streisand
8515,Barbra Streisand
8516,Barbra Joan Streisand
8517,Kate Smith
8518,Kathryn Elizabeth Smith
8519,Julia Evelina Smith
8520,Bessie Smith
8521,Joseph Smith
8522,John Smith
8523,Captain John Smith
8524,Adam Smith
8525,Henry Kenneth Alfred Russell
8526,Paul Robeson
8527,Paul Bustill Robeson
8528,Edith Piaf
8529,Edith Giovanna Gassion
8530,Little Sparrow
8531,Orbison
8532,Roy Orbison
8533,Merman
8534,Ethel Merman
8535,Martin
8536,St. Martin
8537,Steve Martin
8538,Mary Martin
8539,Dean Martin
8540,Dino Paul Crocetti
8541,Marley
8542,Robert Nesta Marley
8543,Bob Marley
8544,Madonna
8545,Madonna Louise Ciccone
8546,Ledbetter
8547,Huddie Leadbetter
8548,Leadbelly
8549,Lauder
8550,Harry Lauder
8551,Sir Harry MacLennan Lauder
8552,laudator
8553,extoller
8554,Aesir
8555,Vanir
8556,Balder
8557,Baldr
8558,Bragi
8559,Brage
8560,Elli
8561,Forseti
8562,Frey
8563,Freyr
8564,Frigg
8565,Frigga
8566,Heimdall
8567,Heimdal
8568,Heimdallr
8569,Hel
8570,Hela
8571,Hoenir
8572,Hoth
8573,Hothr
8574,Hoder
8575,Hodr
8576,Idun
8577,Ithunn
8578,Loki
8579,Njord
8580,Njorth
8581,Norn
8582,Urd
8583,Urth
8584,Verdandi
8585,Verthandi
8586,Skuld
8587,Odin
8588,Sif
8589,Sigyn
8590,Thor
8591,Tyr
8592,Tyrr
8593,Ull
8594,Ullr
8595,Vali
8596,Vitharr
8597,Vithar
8598,Vidar
8599,Avicenna
8600,ibn-Sina
8601,Abu Ali al-Husain ibn Abdallah ibn Sina
8602,Barany
8603,Robert Barany
8604,Bartholin
8605,Caspar Bartholin
8606,Bruce
8607,David Bruce
8608,Robert the Bruce
8609,Robert I
8610,Crohn
8611,Burrill Bernard Crohn
8612,Down
8613,John Down
8614,down feather
8615,Eijkman
8616,Christiaan Eijkman
8617,Fallot
8618,Etienne-Louis Arthur Fallot
8619,Huntington
8620,George Huntington
8621,Samuel Huntington
8622,Collis Potter Huntington
8623,Klinefelter
8624,Harry F. Klinefelter
8625,Lozier
8626,Clemence Sophia Harned Lozier
8627,Manson
8628,Sir Patrick Manson
8629,Mesmer
8630,Franz Anton Mesmer
8631,Friedrich Anton Mesmer
8632,Paracelsus
8633,Philippus Aureoulus Paracelsus
8634,Roget
8635,Peter Mark Roget
8636,Ross
8637,John Ross
8638,Sir John Ross
8639,Sir Ronald Ross
8640,Nellie Ross
8641,Nellie Taylor Ross
8642,Betsy Ross
8643,Betsy Griscom Ross
8644,Nellie Tayloe Ross
8645,Rush
8646,Benjamin Rush
8647,Schweitzer
8648,Albert Schweitzer
8649,Willebrand
8650,von Willebrand
8651,E. A. von Willebrand
8652,Erik von Willebrand
8653,Erik Adolf von Willebrand
8654,Ambrose
8655,Saint Ambrose
8656,Burnside
8657,Ambrose Everett Burnside
8658,Sperry
8659,Elmer Ambrose Sperry
8660,Saint Andrew
8661,Ruth Benedict
8662,Ruth Fulton
8663,may-anyaya
8664,Bruno ng Toul
8665,Giordano Bruno
8666,Gregory XVI
8667,Gregory XIII
8668,Gregory XII
8669,Gregory VII
8670,Eusebius
8671,Eusebius ng Caesarea
8672,Haring John
8673,Ang ebanghelyo ayon kay John
8674,Ebanghelyo ayon kay John
8675,Hudas
8676,Hudas Iscariot
8677,Anaximander
8678,Aristarchus ng Samos
8679,Bessel
8680,Bowditch
8681,Celsius
8682,Anders Celsius
8683,Glenn
8684,John Glenn
8685,John Herschel Glenn
8686,Huggins
8687,Sir William Huggins
8688,Hypatia
8689,Gerard Kuiper
8690,Kuiper
8691,Langley
8692,Samuel Pierpoint Langley
8693,Lovell
8694,Sir Bernard Lovell
8695,Melba
8696,Dame Nellie Melba
8697,Helen Porter Mitchell
8698,Muller
8699,Paul Hermann Muller
8700,Karl Alex Muller
8701,Johannes Peter Muller
8702,Johann Muller
8703,Regiomontanus
8704,Max Muller
8705,Friedrich Max Muller
8706,Hermann Joseph Muller
8707,Newcomb
8708,Simon Newcomb
8709,Oort cloud
8710,Oort
8711,Jan Hendrix Oort
8712,Peirce
8713,Benjamin Peirce
8714,Charles Peirce
8715,Charles Franklin Peirce
8716,Ptolemy I
8717,Ptolemy II
8718,Rittenhouse
8719,David Rittenhouse
8720,Schiaparelli
8721,Giovanni Virginio Schiaparelli
8722,Elsa Schiaparelli
8723,Shapley
8724,Harlow Shapley
8725,Sitter
8726,Willem de Sitter
8727,Thales
8728,Thales ng Miletus
8729,Tombaugh
8730,Clyde William Tombaugh
8731,Arrhenius
8732,Svante August Arrhenius
8733,teorya ng dissociation
8734,Edward
8735,Black Prince
8736,Pershing
8737,John Joseph Pershing
8738,Black Jack Pershing
8739,Buchner
8740,Eduard Buchner
8741,Calvin
8742,Melvin Calvin
8743,John Calvin
8744,Jean Cauvin
8745,Jean Caulvin
8746,Jean Chauvin
8747,Carothers
8748,Wallace Carothers
8749,Wallace Hume Carothers
8750,Crookes radiometer
8751,Crookes tube
8752,Crookes
8753,William Crookes
8754,Sir William Crookes
8755,Curie temperature
8756,Curie point
8757,Curl
8758,Robert Curl
8759,Robert F. Curl
8760,Robert Floyd Curl Jr.
8761,Trumbo
8762,Dalton Trumbo
8763,Crockett
8764,Davy Crockett
8765,David Crockett
8766,Davy
8767,Humphrey Davy
8768,Sir Humphrey Davy
8769,Dewar flask
8770,Dewar
8771,Sir James Dewar
8772,Eigen
8773,Manfred Eigen
8774,Erlenmeyer flask
8775,Erlenmeyer
8776,Richard August Carl Emil Erlenmeyer
8777,robert mitchum
8778,mitchum
8779,newman
8780,paul leonard newman
8781,paul newman
8782,laurence olivier
8783,baron olivier of birghton
8784,olivier
8785,sir laurence kerr olivier
8786,o'toole
8787,peter o'toole
8788,peter seamus o'toole
8789,redford
8790,charles robert redford
8791,robert redford
8792,richardson
8793,ralph richardson
8794,sir ralph david richardson
8795,Henry_Hobson_Richardson
8796,peter sellers
8797,sellers
8798,stainislavsky
8799,konstantin sergeevich alekseev
8800,konstantin sergeyevich stanislavsky
8801,konstantin stanislavsky
8802,stewart
8803,james maitland stewart
8804,jimmy stewart
8805,strasberg
8806,israel strassberg
8807,lee strasberg
8808,stroheim
8809,erich von stroheim
8810,tracy
8811,spencer tracy
8812,tree
8813,sir herbert beebohm tree
8814,wayne
8815,john wayne
8816,duke wayne
8817,Anthony Wayne
8818,Mad Anthony Wayne
8819,welles
8820,george orson welles
8821,orson welles
8822,ball
8823,lucille ball
8824,bankhead
8825,tallulah bankhead
8826,bergman
8827,ingrid bergman
8828,bernhardt
8829,henriette rosine bernard
8830,sarah bernhardt
8831,cornell
8832,katherine cornell
8833,Ezra Cornell
8834,dietrich
8835,maria magdalene von losch
8836,marlene dietrich
8837,duse
8838,eleonora duse
8839,fontanne
8840,lynn fontanne
8841,garbo
8842,greta garbo
8843,greta louisa gustafsson
8844,gish
8845,lillian gish
8846,harlow
8847,jane harlow
8848,harlean carpenter
8849,hayes
8850,helen heyes
8851,President Hayes
8852,Rutherford B. Hayes
8853,Rutherford Birchard Hayes
8854,hepburn
8855,katharine hepburn
8856,katharine houghton hepburn
8857,langtry
8858,emillie charlotte le breton
8859,jersey lillie
8860,le gallienne
8861,eva le gallienne
8862,leigh
8863,vivien leigh
8864,lillie
8865,beatrice lillie
8866,lady peel
8867,punit
8868,pilas
8869,baboy
8870,langis
8871,krudo
8872,halimuyak
8873,plasa
8874,liwasan
8875,parihaba
8876,tatsulok
8877,pagtatayo
8878,madre
8879,nun
8880,pipi
8881,panaderya
8882,tarangkahan
8883,pasukan
8884,mais
8885,kaarawan
8886,bida
8887,kagubatan
8888,kakahuyan
8889,gubat
8890,kastilyo
8891,may-ari
8892,tagumpay
8893,makinista
8894,piloto
8895,aspile
8896,sigaw
8897,hiyaw
8898,ngawa
8899,trak
8900,buslo
8901,bayong
8902,basket
8903,kaing
8904,kutsarita
8905,kape
8906,java
8907,pagpinta
8908,kidlat
8909,kulog
8910,ungal
8911,atungal
8912,ungol
8913,planeta
8914,ate
8915,kapatid na babae
8916,kuya
8917,kapatid na lalaki
8918,baterya
8919,serbisyo
8920,basa
8921,basahan
8922,karpet
8923,alpombra
8924,kurtina
8925,tabing
8926,misyon
8927,misyonaryo
8928,pangulo
8929,alkalde
8930,kahon
8931,tanghalian
8932,pananghali
8933,hapunan
8934,pagdiriwang
8935,selebrasyon
8936,pagbubunyi
8937,kurso
8938,militar
8939,hukbong sandatahan
8940,kapitan
8941,takip
8942,tenyente
8943,palad
8944,nipa
8945,laman ng manok
8946,dugo
8947,magkadugo
8948,lasenggero
8949,alak
8950,pulseras
8951,kuwintas
8952,pamimilipit
8953,pamamaluktot
8954,banal
8955,kaso
8956,asunto
8957,Berra
8958,Lawrence Peter Berra
8959,Yogi
8960,Yogi Berra
8961,DiMaggio
8962,Joe DiMaggio
8963,Joseph Paul DiMaggio
8964,Gehrig
8965,Henry Louis Gehrig
8966,Lou Gehrig
8967,Mantle
8968,Mickey Charles Mantle
8969,Mickey Mantle
8970,Mays
8971,Say Hey Kid
8972,Willie Howard Mays Jr.
8973,Willie Mays
8974,John Joseph McGraw
8975,John McGraw
8976,McGraw
8977,Leroy Robert Paige
8978,Paige
8979,Satchel Paige
8980,Babe Ruth
8981,George Herman Ruth
8982,Ruth
8983,Sultan of Swat
8984,Book_of_Ruth
8985,Carl Yastrzemski
8986,Yastrzemski
8987,Culbertson
8988,Ely Culbertson
8989,Ben Hogan
8990,Hogan
8991,William Benjamin Hogan
8992,Bobby Jones
8993,Jones
8994,Robert Tyre Jones
8995,Inigo_Jones
8996,Jack Nicklaus
8997,Jack William Nicklaus
8998,Nicklaus
8999,Greg Norman
9000,Gregory John Norman
9001,Norman
9002,Gene Sarazen
9003,Sarazen
9004,Sam Snead
9005,Samuel Jackson Snead
9006,Snead
9007,Lee Buck Trevino
9008,Lee Trevino
9009,Supermex
9010,Trevino
9011,Gretzky
9012,Wayne Gretzky
9013,Gordie Howe
9014,Gordon Howe
9015,Howe
9016,elias howe
9017,julia ward howe
9018,irving howe
9019,Bobby Orr
9020,Orr
9021,Robert Orr
9022,Arthur Ashe
9023,Arthur Robert Ashe
9024,Ashe
9025,Budge
9026,Don Budge
9027,John Donald Budge
9028,Connolly
9029,Little Mo Connolly
9030,Maureen Catherine Connolly
9031,Connors
9032,James Scott Connors
9033,Jimmy Conors
9034,Court
9035,Margaret Court
9036,Chris Evert
9037,Chrissie Evert
9038,Christine Marie Evert
9039,Evert
9040,Graf
9041,Steffi Graf
9042,Stephanie Graf
9043,Laver
9044,Rod Laver
9045,Rodney George Laver
9046,Ivan Lendl
9047,Lendl
9048,Helen Newington Wills
9049,Helen Wills
9050,Helen Wills Moody
9051,Moody
9052,Martina Navratilova
9053,Navratilova
9054,Monica Seles
9055,Seles
9056,Big Bill Tilden
9057,Tilden
9058,William Tatem Tilden Jr.
9059,Virginia Wade
9060,Wade
9061,Dr. J
9062,Erving
9063,Julius Erving
9064,Julius Winfield Erving
9065,Oscar Palmer Robertson
9066,Oscar Robertson
9067,Robertson
9068,Tenzing Norgay
9069,Hobbs
9070,John Berry Hobbs
9071,Sir Jack Hobbs
9072,Hutton
9073,Sir Leonard Hutton
9074,Korbut
9075,Olga Korbut
9076,rugby
9077,rugby football
9078,rugger
9079,Ederle
9080,Gertrude Caroline Ederle
9081,Gertrude Ederle
9082,Dick Fosbury
9083,Fosbury
9084,Richard D. Fosbury
9085,Bob Mathias
9086,Mathias
9087,Robert Bruce Mathias
9088,James Cleveland Owens
9089,Jesse Owens
9090,Owens
9091,James Francis Thorpe
9092,Jim Thorpe
9093,Thorpe
9094,Babe Didrikson
9095,Babe Zaharias
9096,Didrikson
9097,Mildred Ella Didrikson
9098,Mildred Ella Didrikson Zaharias
9099,Zaharias
9100,Dwight D. Eisenhower
9101,Dwight David Eisenhower
9102,Dwight Eisenhower
9103,Eisenhower
9104,Ike
9105,President Eisenhower
9106,Fillmore
9107,Millard Fillmore
9108,President Fillmore
9109,Garfield
9110,James A. Garfield
9111,James Abraham Garfield
9112,James Garfield
9113,President Garfield
9114,Harding
9115,President Harding
9116,Warren Gamaliel Harding
9117,Warren Harding
9118,Herbert Clark Hoover
9119,Herbert Hoover
9120,Hoover
9121,President Hoover
9122,McKinley
9123,President McKinley
9124,William McKinley
9125,James Monroe
9126,Monroe
9127,President Monroeames Monroe
9128,President Monroe
9129,Marilyn Monroe
9130,Norma Jean Baker
9131,Nixon
9132,President Nixon
9133,Richard M. Nixon
9134,Richard Milhous Nixon
9135,Richard Nixon
9136,Franklin Pierce
9137,Pierce
9138,President Pierce
9139,James K. Polk
9140,James Knox Polk
9141,James Polk
9142,Polk
9143,President Polk
9144,President Reagan
9145,Reagan
9146,Ronald Reagan
9147,Ronald Wilson Reagan
9148,President Taylor
9149,Taylor
9150,Zachary Taylor
9151,Elizabeth Taylor
9152,Deems Taylor
9153,Joseph Deems Taylor
9154,Harry S Truman
9155,Harry Truman
9156,President Truman
9157,Truman
9158,John Tyler
9159,President Tyler
9160,Tyler
9161,Martin Van Buren
9162,President Van Buren
9163,Van Buren
9164,bernese mountain dog
9165,blue mountain tea
9166,kabundukan ng blue ridge
9167,brewer's mountain heather
9168,kabundukan ng cambria
9169,kabundukan ng cantabaria
9170,kabundukan ng carpathia
9171,kabundukan ng cascade
9172,catamountain
9173,kabundukan ng catskill
9174,kabundukan ng caucasus
9175,Loren
9176,Sofia Scicolone
9177,Sophia Loren
9178,Anna Amalia Mercouri
9179,Melina Mercouri
9180,Mercouri
9181,Alla Nazimova
9182,Gladys Smith
9183,Mary Pickford
9184,Pickford
9185,Ginger Rogers
9186,Rogers
9187,Virginia Katherine McMath
9188,Virginia McMath
9189,Carl Rogers
9190,Moira Shearer
9191,Shearer
9192,Sarah Kemble Siddons
9193,Sarah Siddons
9194,Siddons
9195,Meryl Streep
9196,Streep
9197,Gloria May Josephine Svensson
